# PyRadio Playlist File - Format:,,,,,,,,,
# name,url,encoding,icon,profile,buffering,force-http,volume,referer,player
中国之声,https://ytcast2.radio.cn/110/radios/40639/index_40639.m3u8?type=1&key=97aff6071bd080f7fcff89e7c1dc0847&time=68f853cf
经济之声,https://ytcast2.radio.cn/110/radios/40640/index_40640.m3u8?type=1&key=0e195044eedb53109db2304ccc6353b1&time=68f853cf
音乐之声 - Music Radio,https://ytcast2.radio.cn/110/radios/40641/index_40641.m3u8?type=1&key=6382bb0e2d539c4c9a713f04136cae8b&time=68f853cf
台海之声,https://ytcast2.radio.cn/110/radios/40643/index_40643.m3u8?type=1&key=738715f6e62895a9d4017d44022369f7&time=68f853cf
神州之声,https://ytcast2.radio.cn/110/radios/40644/index_40644.m3u8?type=1&key=1ca481d625ba0a58e0d6534d0aff9bdc&time=68f853cf
民族之声,https://ytcast2.radio.cn/110/radios/40647/index_40647.m3u8?type=1&key=2a7eb5a7044a26b94eb5514387ba6866&time=68f853cf
文艺之声,https://ytcast2.radio.cn/110/radios/40648/index_40648.m3u8?type=1&key=e0ece74f64de98349371a6717a87755a&time=68f853cf
老年之声,https://ytcast2.radio.cn/110/radios/40649/index_40649.m3u8?type=1&key=df8ca6ad3fabb069b3b0767de25578c0&time=68f853cf
阅读之声,https://ytcast2.radio.cn/110/radios/40652/index_40652.m3u8?type=1&key=94e0f621f3480e900cf94b9b3b177055&time=68f853cf
北京新闻广播,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8
北京文艺广播,https://brtv-radiolive.rbc.cn/alive/fm876.m3u8
北京音乐广播,https://brtv-radiolive.rbc.cn/alive/fm974.m3u8
北京交通广播,https://brtv-radiolive.rbc.cn/alive/fm1039.m3u8
北京新城广播,https://ls.qtfm.cn/live/20500023.m3u8
北京城市广播,https://brtv-radiolive.rbc.cn/alive/fm1073.m3u8
北京体育广播,https://brtv-radiolive.rbc.cn/alive/fm1025.m3u8
北京外语广播,https://live.ximalaya.com/radio-first-page-app/live/96/64.m3u8?transcode=ts
天津滨海广播,https://live.ximalaya.com/radio-first-page-app/live/2355/64.m3u8?transcode=ts
上海新闻广播,https://ytcast.radio.cn/78/radios/20849/index_20849.m3u8?type=1&key=3631a2ee22e3b253def068a4e9168a9b&time=68f86076
上海交通广播,https://ytcast.radio.cn/64/radios/21312/index_21312.m3u8?type=1&key=80e5b80055d2775d2c7a38160011cbfb&time=68f875a5
上海东广新闻台,https://ytcast.radio.cn/69/radios/20843/index_20843.m3u8?type=1&key=75bbc185ec5f89b167f179b9480723b4&time=68f875a6
上海故事广播,rtmp://l3.smgtech.net/AppName/1072
上海戏剧曲艺广播,https://ytcast.radio.cn/69/radios/21314/index_21314.m3u8?type=1&key=849eac935e13b3af8c94f0bad30329f1&time=68f8a7da
上海五星体育广播,https://ytcast.radio.cn/64/radios/20845/index_20845.m3u8?type=1&key=21ed923e273fb994b7b08346db63a414&time=68f875a8
上海经典947电台,https://ytcast.radio.cn/64/radios/21316/index_21316.m3u8?type=1&key=004028332d76398968bcb1265318d77d&time=68f86b3a
上海流行音乐LoveRadio,https://ytcast.radio.cn/64/radios/21313/index_21313.m3u8?type=1&key=291dc25400157bedf5fa2e36551dc479&time=68f88f11
上海金山人民广播电台,https://ytcast.radio.cn/82/radios/20847/index_20847.m3u8?type=1&key=358d7a437462f51b50103e1ad40eaa6e&time=68f875aa
安徽之声,https://ytcast.radio.cn/70/radios/20599/index_20599.m3u8?type=1&key=465b888067493f92a29641f39fab88e7&time=68f875ab
安徽经济广播,https://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8
安徽音乐广播,https://satellitepull.cnr.cn/live/wxahyygb/playlist.m3u8
安徽交通广播,https://satellitepull.cnr.cn/live/wxahjtgb/playlist.m3u8
安徽农村广播,https://satellitepull.cnr.cn/live/wxahncgb/playlist.m3u8
安徽小说评书广播,https://satellitepull.cnr.cn/live/wxahxspsgb/playlist.m3u8
安徽戏曲广播,https://satellitepull.cnr.cn/live/wxahxqgb/playlist.m3u8
安徽旅游广播,https://satellitepull.cnr.cn/live/wxahlygb/playlist.m3u8
合肥文艺广播,https://ls.qtfm.cn/live/20211585.m3u8
合肥交通广播,https://ytcast.radio.cn/57/radios/22296/index_22296.m3u8?type=1&key=e5b8e8d98d0f8d750b9318764552aea2&time=68f875b1
合肥故事广播,https://ytcast.radio.cn/75/radios/21433/index_21433.m3u8?type=1&key=b29300d29b0b63d0db3377c2208fe0be&time=68f875b2
淮北交通广播,https://ytcast.radio.cn/86/radios/21337/index_21337.m3u8?type=1&key=206d2670c81e0d43b32a78462211d5de&time=68f875b2
滁州文艺故事广播,https://ytcast.radio.cn/85/radios/20943/index_20943.m3u8?type=1&key=664d1da0971a2d9d2e4a5f2ed87fd3bb&time=68f8871e
芜湖新闻广播,http://live1.wuhubtv.com/channel5/sd/live.m3u8
芜湖交通经济广播,http://live1.wuhubtv.com/channel6/sd/live.m3u8
安徽天长人民广播电台,https://live.ximalaya.com/radio-first-page-app/live/1640/64.m3u8?transcode=ts
福建经济广播,https://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
福建交通广播,https://ytcast.radio.cn/63/radios/20473/index_20473.m3u8?type=1&key=659e783b3d07d83f4540c8d77d10180d&time=68f8872b
福建音乐广播,https://satellitepull.cnr.cn/live/wx32fjdnyygb/playlist.m3u8
福建新闻广播,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
福建私家车都市广播,https://ytcast.radio.cn/63/radios/20472/index_20472.m3u8?type=1&key=1be8ef534a3237a12470130b449e0c1f&time=68f8a807
福州新闻调频广播,https://ls.qtfm.cn/live/5025.m3u8
福州交通广播,https://ls.qtfm.cn/live/5026.m3u8
福州左海之声,https://ytcast.radio.cn/83/radios/20955/index_20955.m3u8?type=1&key=729399afa69824f8c8d3aceaaa750102&time=68f8a80a
厦门综合广播,https://live1b.kxm.xmtv.cn/aac_zhgbbf_1b/playlist.m3u8
厦门经济交通广播,https://live1b.kxm.xmtv.cn/aac_xmjjjtbf_1b/playlist.m3u8
厦门音乐广播,https://live1b.kxm.xmtv.cn/aac_xmyybf_1b/playlist.m3u8
厦门闽南之声广播,https://live1b.kxm.xmtv.cn/aac_mnzsbf_1b/playlist.m3u8
厦门旅游广播,https://live1b.kxm.xmtv.cn/aac_xmlybf_1b/playlist.m3u8
漳州广播电台综合频率,https://ls.qtfm.cn/live/1742.m3u8
宁德新闻综合广播,https://ytcast.radio.cn/62/radios/21513/index_21513.m3u8?type=1&key=d16d285a750e6c630d571b90ed08380a&time=68f875c0
广东新闻广播,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东音乐之声,https://ytcast.radio.cn/63/radios/20489/index_20489.m3u8?type=1&key=1b9d7fa2a00229364f0b94e427294712&time=68f85744
广东城市之声,https://ytcast.radio.cn/63/radios/20491/index_20491.m3u8?type=1&key=89aa374efa278e32ce7daf44feaa0e02&time=68f8861e
羊城交通广播,https://ytcast.radio.cn/62/radios/20495/index_20495.m3u8?type=1&key=f5ff51658861bd70a2397b8be8e64407&time=68f8a3d7
广东南方生活广播,https://ytcast.radio.cn/62/radios/20494/index_20494.m3u8?type=1&key=02e9316cd355b322dd29815edf7ef157&time=68f886bf
广东南粤之声,https://ytcast.radio.cn/62/radios/20492/index_20492.m3u8?type=1&key=8eb636af39d9ef9c94b05e521a48ebe6&time=68f8a81b
广东珠江经济广播,https://ytcast.radio.cn/62/radios/20493/index_20493.m3u8?type=1&key=deae45cadcbe1954fb73a3f791c1f355&time=68f8782a
广东文体广播,https://ytcast.radio.cn/63/radios/20490/index_20490.m3u8?type=1&key=ce25dfa40986e0e73bbf3ed49f025fa0&time=68f88ba1
广州新闻资讯广播,https://ytcast.radio.cn/71/radios/20728/index_20728.m3u8?type=1&key=2b19612676047daf1d0628d55e8f07fb&time=68f875cd
深圳新闻广播先锋898,https://ls.qtfm.cn/live/1270.m3u8
深圳音乐广播飞扬971,https://satellitepull.cnr.cn/live/wxszfy971/playlist.m3u8
深圳交通广播,https://satellitepull.cnr.cn/live/wxszjjpl/playlist.m3u8
深圳生活广播,https://live.ximalaya.com/radio-first-page-app/live/265/64.m3u8?transcode=ts
东莞新闻综合广播,https://ls.qtfm.cn/live/1276.m3u8
东莞交通广播,https://ytcast.radio.cn/77/radios/21849/index_21849.m3u8?type=1&key=8c7860fadd04e41c6832b9bc204d28f2&time=68f875d0
深圳宝安电台缤纷1043,https://ytcast.radio.cn/89/radios/22331/index_22331.m3u8?type=1&key=2f0c932be4381c5ae807327cf5f9a955&time=68f8a826
佛山电台真爱946,https://radiopull.radiofoshan.com.cn/live/1400820947_BSID_46_audio.m3u8
佛山电台缤纷906,https://radiopull.radiofoshan.com.cn/live/1400820947_BSID_45_audio.m3u8
佛山电台顺德901,https://radiopull.radiofoshan.com.cn/live/1400820947_BSID_44_audio.m3u8
佛山电台千色985,https://radiopull.radiofoshan.com.cn/live/1400820947_BSID_41_audio.m3u8
佛山电台飞跃924,https://radiopull.radiofoshan.com.cn/live/1400820947_BSID_42_audio.m3u8
佛山电台高明台883,https://radiopull.radiofoshan.com.cn/live/1400820947_BSID_43_audio.m3u8
江门新闻综合广播,https://ytcast.radio.cn/72/radios/21987/index_21987.m3u8?type=1&key=6cffaa484c67c7fceab893de40477798&time=68f875d4
江门旅游音乐广播,https://ytcast.radio.cn/72/radios/21986/index_21986.m3u8?type=1&key=7d8a16550e430f81793584a693c72e64&time=68f875d5
鹤山电台,https://ytcast.radio.cn/57/radios/21464/index_21464.m3u8?type=1&key=d7092043a7b5d73d618ae4d6b9cbbda7&time=68f87c4a
开平广播电台飞扬956,https://ls.qtfm.cn/live/5037.m3u8
台山广播电台,https://ls.qtfm.cn/live/5022062.m3u8
珠海电台交通875,https://ytcast.radio.cn/86/radios/21646/index_21646.m3u8?type=1&key=4dd3bc7d267664af9e6de9ef0fb98a90&time=68f88777
珠海资讯广播先锋951,https://ls.qtfm.cn/live/1274.m3u8
潮州综合广播,https://ytcast.radio.cn/79/radios/22194/index_22194.m3u8?type=1&key=92dfacbf88ef0b5a4b56319c584d306b&time=68f87c9f
潮州交通音乐广播,https://ytcast.radio.cn/79/radios/22193/index_22193.m3u8?type=1&key=e873554d90ce85a1d3f2fd73be773dc9&time=68f874e5
潮州戏曲广播,https://ytcast.radio.cn/79/radios/22254/index_22254.m3u8?type=1&key=657885037165677e803de858b24abc02&time=68f88f99
汕头经济广播,https://sttv-tsl.cutv.com/L3y6rt8/14wLfy0.m3u8
清远新闻综合广播,https://ytcast.radio.cn/76/radios/22195/index_22195.m3u8?type=1&key=523b077a5f1c14b00f6e470482063447&time=68f875da
惠州电台阳光100,https://ls.qtfm.cn/live/5016.m3u8
惠州交通广播,https://ls.qtfm.cn/live/5017.m3u8
怀集音乐之声,https://ytcast.radio.cn/81/radios/22518/index_22518.m3u8?type=1&key=e361aadb234f4b5a7ea8fa78f0673210&time=68f87af5
四川新闻广播,http://live-hls.fs.linker.cc/fshs/sc_2ts03_1061.m3u8
四川综合广播,https://ytcast.radio.cn/61/radios/20452/index_20452.m3u8?type=1&key=acbbf8defeaee79670bd78d1f0767e46&time=68f875de
四川经济频率财富广播,http://live-hls.fs.linker.cc/fshs/sc_2ts02_940.m3u8
四川岷江音乐频率,https://ytcast.radio.cn/61/radios/20447/index_20447.m3u8?type=1&key=9d694125ff57a946b3370d857973ccc1&time=68f8a075
四川交通广播,https://ytcast.radio.cn/61/radios/20449/index_20449.m3u8?type=1&key=183c03ba0b57d4081c3c8a607e2fed11&time=68f875e0
四川旅游生活广播,http://scgctvshow.sctv.com/SRTRADIO/live/lvyou/1.m3u8
四川文艺广播,http://scgctvshow.sctv.com/SRTRADIO/live/wenyipl/1.m3u8
四川民族广播,https://ytcast.radio.cn/61/radios/20451/index_20451.m3u8?type=1&key=a3d1528bbeb20e79011caa2bb00e75e9&time=68f875e2
四川城市之音City FM,https://ytcast.radio.cn/61/radios/20450/index_20450.m3u8?type=1&key=4946e5bf88eacd8db50b9c2f832d7d1d&time=68f875e3
四川天府之声,https://ytcast.radio.cn/61/radios/20453/index_20453.m3u8?type=1&key=646a9ac54fde10ee64572bfbb047f6ea&time=68f875e3
成都交通广播,http://livecdn.pull.cdbs.com.cn/live/fm914/playlist.m3u8
成都新闻广播,http://livecdn.pull.cdbs.com.cn/live/fm998/playlist.m3u8
成都经济广播,http://livecdn.pull.cdbs.com.cn/live/fm1056/playlist.m3u8
成都休闲文化广播,http://livecdn.pull.cdbs.com.cn/live/fm946/playlist.m3u8
西昌人民广播电台,https://ytcast.radio.cn/89/radios/22214/index_22214.m3u8?type=1&key=cf667cf98ae6e1017b6d34e9df249baa&time=68f887aa
甘肃新闻综合广播,https://satellitepull.cnr.cn/live/wxgsxwzhgb/playlist.m3u8
甘肃都市调频广播,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
甘肃交通广播,https://satellitepull.cnr.cn/live/wxgsjtgb/playlist.m3u8
甘肃农村广播乡村之音,https://ytcast.radio.cn/63/radios/20486/index_20486.m3u8?type=1&key=b036fa2f46f25aca16ed3a7d90f05d0b&time=68f875e9
甘肃经济广播,https://live.ximalaya.com/radio-first-page-app/live/292/64.m3u8?transcode=ts
天水新闻综合广播,https://ytcast.radio.cn/77/radios/21388/index_21388.m3u8?type=1&key=2638e052c941f5cb24087595213f2c24&time=68f875ea
广西新闻综合广播,https://stream.bbrtv.com:10443/hls/sIoyCf1Gg/sIoyCf1Gg_live.m3u8
广西970女主播（经济）,https://stream.bbrtv.com:10443/hls/wrr24LJGR/wrr24LJGR_live.m3u8
广西教育广播（私家车）,https://stream.bbrtv.com:10443/hls/I7LJVL1Gg/I7LJVL1Gg_live.m3u8
广西交通广播,https://stream.bbrtv.com:10443/hls/scGbVLJGR/scGbVLJGR_live.m3u8
广西北部湾之声,https://stream.bbrtv.com:10443/hls/_6ax4Y1MR/_6ax4Y1MR_live.m3u8
梧州交通音乐广播,https://ls.qtfm.cn/live/4599.m3u8
玉林交通音乐广播,https://ytcast.radio.cn/89/radios/22206/index_22206.m3u8?type=1&key=f2c3951de83cccf574fed623a435560b&time=68f8671f
玉林新闻综合广播,https://ls.qtfm.cn/live/1762.m3u8
钦州新闻综合广播,https://ls.qtfm.cn/live/5042.m3u8
钦州城市之声,https://ytcast.radio.cn/77/radios/21372/index_21372.m3u8?type=1&key=3c7e49484278ca3aa71bc876276c169d&time=68f875f0
百色新闻综合广播,https://ls.qtfm.cn/live/15318330.m3u8
百色音乐广播,https://iovliveplay.radio.cn/fm/1600000003741h.m3u8
贺州新闻综合广播,https://ytcast.radio.cn/89/radios/22318/index_22318.m3u8?type=1&key=9b44d4dc7649750e6b414886ed37725b&time=68f875f2
贺州交通音乐广播,https://ytcast.radio.cn/89/radios/22319/index_22319.m3u8?type=1&key=e4d2a15f29427e050c9fad1badef18a6&time=68f875f2
柳州新闻广播,https://ls.qtfm.cn/live/21043.m3u8
柳州交通广播,https://ytcast.radio.cn/75/radios/21083/index_21083.m3u8?type=1&key=e12e79cabdf2c06551de969ae308f008&time=68f875f3
飞扬1059（柳州汽车音乐广播）,https://ls.qtfm.cn/live/20555.m3u8
桂林新闻综合广播,https://ytcast.radio.cn/84/radios/21077/index_21077.m3u8?type=1&key=2e801c30d17843f6f785828f5f6273a6&time=68f875f4
桂林飞扬调频,https://ytcast.radio.cn/84/radios/21080/index_21080.m3u8?type=1&key=bef900f72f141cd6e1bd9bf2f0e67cfc&time=68f875f5
海南新闻广播,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
海南交通广播,https://satellitepull.cnr.cn/live/wxhainjtgb/playlist.m3u8
海南音乐广播,https://satellitepull.cnr.cn/live/wxhainyygb/playlist.m3u8
贵州综合广播,https://qn-live.gzstv.com/icvkuzqj/xinwen.m3u8
贵州交通广播,https://ytcast.radio.cn/78/radios/21700/index_21700.m3u8?type=1&key=0f9b097eb8f4b32390003fba68f140f4&time=68f8a881
贵州都市广播,https://qn-live.gzstv.com/icvkuzqj/dushi.m3u8
贵州音乐广播,https://qn-live.gzstv.com/icvkuzqj/yinyue.m3u8
贵州经济广播,https://qn-live.gzstv.com/icvkuzqj/jingji.m3u8
贵州故事广播,https://qn-live.gzstv.com/icvkuzqj/gushi.m3u8
贵州旅游广播,https://qn-live.gzstv.com/icvkuzqj/lvyou.m3u8
贵阳新闻广播,https://satellitepull.cnr.cn/live/wx32gzwxwzhgb/playlist.m3u8
贵阳交通文艺广播,https://ytcast.radio.cn/69/radios/21286/index_21286.m3u8?type=1&key=582c744dda3dba11ab523c1ac077634c&time=68f875fc
贵阳旅游生活广播,https://ytcast.radio.cn/69/radios/21281/index_21281.m3u8?type=1&key=9e37b283e76c2cea189e6104e310364e&time=68f875fd
黔西南交通旅游广播,https://ytcast.radio.cn/74/radios/21657/index_21657.m3u8?type=1&key=051a6670cd4c3f45c0b7e6daf92b3c02&time=68f875fe
黔东南人民广播电台,https://ls.qtfm.cn/live/5047.m3u8
铜仁新闻综合广播,https://ls.qtfm.cn/live/15318695.m3u8
上海动感101,https://ytcast.radio.cn/64/radios/21311/index_21311.m3u8?type=1&key=ea3989d3fe16a9aa641b3e1699493bd9&time=68f87600
上海第一财经广播,https://ytcast.radio.cn/60/radios/20370/index_20370.m3u8?type=1&key=58c77d396a63a81ed77d60bcbdc835fc&time=68f864e4
湖北之声广播,https://satellitepull.cnr.cn/live/wx32hubzsgb/playlist.m3u8
湖北经典音乐广播,https://satellitepull.cnr.cn/live/wx32hubyygb/playlist.m3u8
湖北经济广播,https://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
湖北交通广播,https://satellitepull.cnr.cn/live/wx32hubjtgb/playlist.m3u8
湖北生活广播,https://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
武汉新闻广播,https://ytcast.radio.cn/83/radios/21041/index_21041.m3u8?type=1&key=770200c99bff3ef6ce43cfa1c5fc55d6&time=68f87604
武汉长江经济广播,https://ls.qtfm.cn/live/20200.m3u8
武汉音乐广播,https://ytcast.radio.cn/75/radios/21045/index_21045.m3u8?type=1&key=b5c9a1ae499d72f4c42c9982d6f63fb5&time=68f8743c
武汉交通广播,https://ytcast.radio.cn/81/radios/21040/index_21040.m3u8?type=1&key=fb5ed42b8937db699ca9dafb4aa1068c&time=68f87605
黄石新闻广播,https://ytcast.radio.cn/87/radios/21030/index_21030.m3u8?type=1&key=a0b9b60758c4b6909e0a6a42614cceaa&time=68f87606
黄石交通经济广播,https://ls.qtfm.cn/live/3964.m3u8
咸宁新闻广播,https://live.ximalaya.com/radio-first-page-app/live/1138/64.m3u8?transcode=ts
湖北楚天音乐广播,https://satellitepull.cnr.cn/live/wx32hubctyygb/playlist.m3u8
湖北楚天交通广播,https://satellitepull.cnr.cn/live/wx32hubctjtgb/playlist.m3u8
河北新闻广播,https://radio.pull.hebtv.com/live/hebxw.m3u8
河北音乐广播,https://radio.pull.hebtv.com/live/hebyy.m3u8
河北经济广播,https://radio.pull.hebtv.com/live/hebjj.m3u8
河北生活广播,https://radio.pull.hebtv.com/live/hebshzx.m3u8
河北交通广播,https://radio.pull.hebtv.com/live/hebjt.m3u8
河北文艺广播,https://radio.pull.hebtv.com/live/hebwy.m3u8
西藏对外交通广播,https://satellitepull.cnr.cn/live/wxxzdwjtgb/playlist.m3u8
石家庄新闻广播,https://ytcast.radio.cn/81/radios/20770/index_20770.m3u8?type=1&key=690888ba671d71b7efb3bbbb3611e9b5&time=68f87617
石家庄经济广播,https://ytcast.radio.cn/81/radios/20776/index_20776.m3u8?type=1&key=eec52b7fe26d1a0ea52874a69bab68a2&time=68f87618
石家庄音乐广播,https://ytcast.radio.cn/81/radios/20767/index_20767.m3u8?type=1&key=3e0b77947e76c8aecc87fa3cd0d5fff5&time=68f87618
石家庄交通广播,https://ytcast.radio.cn/81/radios/20777/index_20777.m3u8?type=1&key=7b7a56c624c5698e1b46d6adc49286ec&time=68f8904d
